 # t NA NB NA_analytic NB_analytic dNA dNB
   2.1000000000000001        122.39213407456226        454.77186245030225        122.45642825298191        454.96264171634681       -6.4294178419643799E-002 -0.19077926604455797     
   2.1499999999999999        116.42154349549317        449.43586036821489        116.48415777349696        449.62719505499348       -6.2614278003792379E-002 -0.19133468677858900     
   2.2000000000000002        110.74221307078288        443.94410964590651        110.80315836233387        444.13585067149137       -6.0945291550993375E-002 -0.19174102558486084     
   2.2500000000000000        105.33993441075987        438.31448171547129        105.39922456186433        438.50648559297076       -5.9290151104463007E-002 -0.19200387749947367     
   2.3000000000000003        100.20119224609194        432.56372250829048        100.25884372280370        432.75585131249892       -5.7651476711768623E-002 -0.19212880420843703     
   2.3500000000000001        95.313130615664363        426.70751362409453        95.369162215549608        426.89963494494049       -5.6031599885244532E-002 -0.19212132084595623     
   2.3999999999999999        90.663520703896765        420.76053036135824        90.717953289412506        420.95251724557926       -5.4432585515741039E-002 -0.19198688422102350     
   2.4500000000000002        86.240730247034946        414.73649676596159        86.293586499370491        414.92822764832454       -5.2856252335544696E-002 -0.19173088236294689     
   2.5000000000000000        82.033694431879539        408.64823784730299        82.084998623898798        408.83959647258263       -5.1304192019259176E-002 -0.19135862527963354     
   2.5500000000000003        78.031888214146392        402.50772910366959        78.081666001153124        402.69860444050829       -4.9777787006732410E-002 -0.19087533683870106     
   2.6000000000000001        74.225299987205744        396.32614349167505        74.273578214333881        396.51642963935740       -4.8278227128136564E-002 -0.19028614768234320     
   2.6499999999999999        70.604406535325779        390.11389596790571        70.651213060429598        390.30349205699400       -4.6806525103818331E-002 -0.18959608908829750     
   2.7000000000000002        67.160149208757943        383.88068572457382        67.205512739749750        384.06949581228349       -4.5363530991807011E-002 -0.18881008770966901     
   2.7500000000000000        63.883911261061016        377.63553623496529        63.927861206707568        377.82346919607778       -4.3949945646552635E-002 -0.18793296111249447     
   2.8000000000000003        60.767496291966566        371.38683321872441        60.810062625217952        371.57380263277696       -4.2566333251386368E-002 -0.18696941405255529     
   2.8500000000000001        57.803107741854326        365.14236063158484        57.844320874838459        365.32828466700732       -4.1213132984132983E-002 -0.18592403542248803     
   2.8999999999999999        54.983329386537910        358.90933477896658        55.023220056407233        359.09413607478086       -3.9890669869322437E-002 -0.18480129581428173     
   2.9500000000000002        52.301106783563036        352.69443664793323        52.339705948432382        352.87804219358009       -3.8599164869346225E-002 -0.18360554564685572     
   3.0000000000000000        49.749729623601141        346.50384254732654        49.787068367863945        346.68618356113171       -3.7338744262804369E-002 -0.18234101380517131     
   3.0500000000000003        47.322814942785470        340.34325314144240        47.358924391140910        340.52426494818388       -3.6109448355439611E-002 -0.18101180674148054     
   3.1000000000000001        45.014291153991174        334.21792095836713        45.049202393557799        334.39754286637049       -3.4911239566625341E-002 -0.17962190800335520     
   3.1499999999999999        42.818382857108617        328.13267645008239        42.852126867040184        328.31085162822495       -3.3744009931567120E-002 -0.17817517814256689     
   3.2000000000000002        40.729596390309347        322.09195267760788        40.762203978366209        322.26862803257831       -3.2607588056862369E-002 -0.17667535497042763     
   3.2500000000000000        38.742706086156893        316.09980869081846        38.774207831722009        316.27493474494412       -3.1501745565115868E-002 -0.17512605412565563     
   3.3000000000000003        36.852741198178613        310.15995166911040        36.883167401239994        310.33348243902816       -3.0426203061381329E-002 -0.17353076991776106     
   3.3500000000000001        35.054973465191175        304.27575788579537        35.084354100845026        304.44765076222404       -2.9380635653851073E-002 -0.17189287642867157     
   3.3999999999999999        33.344905282269529        298.45029255599025        33.373269960326077        298.62050818481714       -2.8364678056547632E-002 -0.17021562882689523     
   3.4500000000000002        31.718258448764832        292.68632862477079        31.745636378067939        292.85483078966098       -2.7377929303106896E-002 -0.16850216489018521     
   3.5000000000000000        30.170963465221973        286.98636454955738        30.197383422318502        287.15312005625327       -2.6419957096528890E-002 -0.16675550669589256     
   3.5500000000000003        28.699149352419997        281.35264112799319        28.724639654239422        281.51761969046129       -2.5490301819424133E-002 -0.16497856246809306     
   3.6000000000000001        27.299133967064687        275.78715742003101        27.323722447292560        275.95033154858794       -2.4588480227873077E-002 -0.16317412855693192     
   3.6499999999999999        25.967414789905753        270.29168581051005        25.991128778755346        270.45303070204284       -2.3713988849593193E-002 -0.16134489153279219     
   3.7000000000000002        24.700660163232278        264.86778625619223        24.723526470339387        265.02727968657649       -2.2866307107108241E-002 -0.15949343038425923     
   3.7500000000000000        23.495700955824894        259.51681975904586        23.517745856009107        259.67444197783874       -2.2044900184212679E-002 -0.15762221879288063     
   3.8000000000000003        22.349522634512102        254.23996110545750        22.370771856165589        254.39569473293889       -2.1249221653487638E-002 -0.15573362748139630     
   3.8500000000000001        21.259257722495619        249.03821090908110        21.279736438377167        249.19204083570040       -2.0478715881548482E-002 -0.15382992661929507     
   3.8999999999999999        20.222178625577435        243.91240699314815        20.241911445804391        244.06432028141839       -1.9732820226955994E-002 -0.15191328827023654     
   3.9500000000000002        19.235690808340987        238.86323514626017        19.254701775386920        239.01322093513664       -1.9010967045932858E-002 -0.14998578887647795     
   4.0000000000000000        18.297326303215161        233.89123928399027        18.315638888734178        234.03928869575705       -1.8312585519016267E-002 -0.14804941176677744     
   4.0499999999999998        17.404737536182324        228.99683104699443        17.422374639493516        229.14293709667342       -1.7637103311191282E-002 -0.14610604967899121     
   4.0999999999999996        16.555691453683309        224.18029886479505        16.572675401761256        224.32445637208596       -1.6983948077946565E-002 -0.14415750729091314     
   4.1500000000000004        15.748063936026664        219.44181651293397        15.764416484854486        219.58402201668542       -1.6352548827821778E-002 -0.14220550375145535     
   4.2000000000000002        14.979834483325579        214.78145118980348        14.995576820477703        214.92170286500840       -1.5742337152124364E-002 -0.14025167520492232     
   4.2500000000000000        14.249081160667831        210.19917113813821        14.264233908999255        210.33746871544074       -1.5152748331423993E-002 -0.13829757730252368     
   4.2999999999999998        13.553975789872956        205.69485283489576        13.568559012200934        205.83119752259208       -1.4583222327978262E-002 -0.13634468769632235     
   4.3500000000000005        12.892779375807271        201.26828777205725        12.906812580479862        201.40268218056769       -1.4033204672591282E-002 -0.13439440851044537     
   4.4000000000000004        12.263837755814624        196.91918884974405        12.277339903068436        197.05163691853087       -1.3502147253811714E-002 -0.13244806878682880     
   4.4500000000000002        11.665577461378609        192.64719640197069        11.678566970395442        192.77770332886763       -1.2989509016833267E-002 -0.13050692689694188     
   4.5000000000000000        11.096501781663145        188.45188387432111        11.108996538242305        188.58045604724404       -1.2494756579160438E-002 -0.12857217292292944     
   4.5499999999999998        10.555187019083228        184.33276317186778        10.567204383852655        184.45940810286749       -1.2017364769427274E-002 -0.12664493099970286     
   4.6000000000000005        10.040278927538244        180.28928969472133        10.051835744633575        180.41401595634028       -1.1556817095330629E-002 -0.12472626161894595     
   4.6500000000000004        9.5504893243970290        176.32086707772299        9.5616019305435049        176.44368424161308       -1.1112606146475912E-002 -0.12281716389009034     
   4.7000000000000002        9.0845928677586762        172.42685164995015        9.0952771016958156        172.54777022770759       -1.0684233937139354E-002 -0.12091857775743620     
   4.7500000000000000        8.6414239909264818        168.60655662891241        8.6516952031206333        168.72558801508572       -1.0271212194151502E-002 -0.11903138617330455     
   4.7999999999999998        8.2198739864258954        164.85925606356088        8.2297470490200304        164.97641248078494       -9.8730625941350070E-003 -0.11715641722406644     
   4.8500000000000005        7.8188882322712097        161.18418853951476        7.8283775492257668        161.29948298572299       -9.4893169545571254E-003 -0.11529444620822460     
   4.9000000000000004        7.4374635535418312        157.58056065922668        7.4465830709243379        157.69400685689232       -9.1195173825067144E-003 -0.11344619766563824     
   4.9500000000000002        7.0746457126673965        154.04755030915814        7.0834089290521183        154.15916265651649       -8.7632163847217726E-003 -0.11161234735834569     
   5.0000000000000000        6.7295270221429613        150.58430972542513        6.7379469990854668        150.69410324962666       -8.4199769425055138E-003 -0.10979352420153532     
   5.0499999999999998        6.4012440737018457        147.18996836878486        6.4093334462563831        147.29795868092833       -8.0893725545374551E-003 -0.10799031214347110     
   5.1000000000000005        6.0889755782650150        143.86363561927817        6.0967465655156330        143.96983887127499       -7.7709872506179778E-003 -0.10620325199681702     
   5.1500000000000004        5.7919403112631054        140.60440330031702        5.7994047268421411        140.70883614353639       -7.4644155790357658E-003 -0.10443284321937085     
   5.2000000000000002        5.5093951581906779        137.41134804150329        5.5165644207607718        137.51402758714622       -7.1692625700938706E-003 -0.10267954564292836     
   5.2500000000000000        5.2406332555031856        134.28353348898398        5.2475183991813843        134.38447727014014       -6.8851436781987019E-003 -0.10094378115616109     
   5.2999999999999998        4.9849822222055549        131.22001237170474        4.9915939069102171        131.31923830703877       -6.6116847046622240E-003  -9.9225935334033011E-002
   5.3500000000000005        4.7418024777082834        128.21982843148157        4.7481509994114734        128.31735479050215       -6.3485217031900021E-003  -9.7526359020577047E-002
   5.4000000000000004        4.5104856417426280        125.28201822441085        4.5165809426126655        125.37786359427419       -6.0953008700375122E-003  -9.5845369863340579E-002
   5.4500000000000002        4.2904530123319073        122.40561280074611        4.2963046907523399        122.49979605454399       -5.8516784204325489E-003  -9.4183253797879729E-002
   5.5000000000000000        4.0811541180111126        119.58963926999964        4.0867714384640665        119.68217953648701       -5.6173204529539333E-003  -9.2540266487375789E-002
   5.5499999999999998        3.8820653406728409        116.83312225768042        3.8874572434761303        116.92403889239459       -5.3919028032893834E-003  -9.0916634714176325E-002
   5.6000000000000005        3.6926886055941650        114.13508525974373        3.6978637164829289        114.22439781747003       -5.1751108887638786E-003  -8.9312557726302089E-002
   5.6500000000000004        3.5125501353672712        111.49455190051478        3.5175167749121283        111.58228010905319       -4.9666395448570988E-003  -8.7728208538408126E-002
   5.7000000000000002        3.3411992646164137        108.91054709954550        3.3459654574712721        108.99671083473436       -4.7661928548583532E-003  -8.6163735188861779E-002
   5.7500000000000000        3.1782073125359096        106.38209815258101        3.1827807965096668        106.46671741453537       -4.5734839737572308E-003  -8.4619261954358649E-002
   5.7999999999999998        3.0231665104285184        103.90823573154238        3.0275547453758151        103.99133062206282       -4.3882349472967874E-003  -8.3094890520442277E-002
   5.8500000000000005        2.8756889815611353        101.48799480817196        2.8798991580882403        101.56958550928373       -4.2101765271049807E-003  -8.1590701111764474E-002
   5.9000000000000004        2.7354057707856625        99.120415505745754        2.7394448187683684        99.200522259328025       -4.0390479827059345E-003  -8.0106753582271040E-002
   5.9500000000000002        2.6019659214973525        96.804543883027605        2.6058405184084985        96.883186971491781       -3.8745969111459999E-003  -7.8643088464176003E-002
   6.0000000000000000        2.4750355976214164        94.539432654415108        2.4787521766663585        94.616632382395181       -3.7165790449420477E-003  -7.7199727980072907E-002
   6.0499999999999998        2.3542972484312896        92.324141850023182        2.3578620064902327        92.399918527039475       -3.5647580589430738E-003  -7.5776677016293092E-002
   6.1000000000000005        2.2394488141091209        90.157739419250447        2.2428677194858011        90.232113343310218       -3.4189053766802147E-003  -7.4373924059770502E-002
   6.1500000000000004        2.1302029700609917        88.039301781184889        2.1334817700377080        88.112293223284794       -3.2787999767163178E-003  -7.2991442099905157E-002
   6.2000000000000002        2.0262864080962912        85.967914325029611        2.0294306362957339        86.039543514524127       -3.1442281994427113E-003  -7.1629189494515799E-002
   6.2500000000000000        1.9274391526729544        83.942671863556072        1.9304541362277092        84.012958974359421       -3.0149835547548243E-003  -7.0287110803349151E-002
   6.2999999999999998        1.8334139104979343        81.962679042435255        1.8363047770289072        82.031644180022553       -2.8908665309728132E-003  -6.8965137587298386E-002
   6.3500000000000005        1.7439754518557757        80.027050708140465        1.7467471362611182        80.094713897317547       -2.7716844053424783E-003  -6.7663189177082472E-002
   6.4000000000000004        1.6589000221175001        78.134912236974017        1.6615572731739339        78.201293410384551       -2.6572510564337737E-003  -6.6381173410533734E-002
   6.4500000000000002        1.5779747819575529        76.285399827630897        1.5805221687362170        76.350518814970172       -2.5473867786640625E-003  -6.5118987339275236E-002
   6.5000000000000000        1.5009972748783418        74.477660759581894        1.5034391929775723        74.541537277488871       -2.4419180992305556E-003  -6.3876517906976460E-002
   6.5499999999999998        1.4277749207102424        72.710853619434289        1.4301155983078744        72.773507262034428       -2.3406775976320127E-003  -6.2653642600139392E-002
   6.6000000000000005        1.3581245338199328        70.984148497315076        1.3603680375478928        71.045598727384203       -2.2435037279600056E-003  -6.1450230069127088E-002
   6.6500000000000004        1.2918718648217111        69.296727155201509        1.2940221054658481        69.356993295927609       -2.1502406441369359E-003  -6.0266140726099593E-002
   6.7000000000000002        1.2288511646452602        67.647783169028543        1.2309119026734809        67.706884396343099       -2.0607380282207099E-003  -5.9101227314556581E-002
   6.7500000000000000        1.1689047698692738        66.036522046294124        1.1708796207911745        66.094477381749712       -1.9748509219006394E-003  -5.7955335455588397E-002
   6.7999999999999998        1.1118827082835301        64.462161320792177        1.1137751478448032        64.518989624962558       -1.8924395612731626E-003  -5.6828304170380761E-002
   6.8500000000000005        1.0576423236926111        62.923930626013060        1.0594556929076091        62.979650592391621       -1.8133692149979730E-003  -5.5719966378561026E-002
   6.9000000000000004        1.0060479190226428        61.421071748663550        1.0077854290485104        61.475701898038857       -1.7375100258676390E-003  -5.4630149375306303E-002
   6.9500000000000002       0.95697041683815276        59.952838663679209       0.95863515369401986        60.006397338965726       -1.6647368558670994E-003  -5.3558675286517143E-002
   7.0000000000000000       0.91028703641975950        58.518497552024954       0.91188196555451628        58.571002913527970       -1.5949291347567840E-003  -5.2505361503015990E-002
   7.0499999999999998       0.86588098659481283        57.117326802505467       0.86740895730700251        57.168796823600580       -1.5279707121896857E-003  -5.1470021095113339E-002
   7.1000000000000005       0.82364117355250910        55.748616998739550       0.82510492326590379        55.799069461947035       -1.4637497133946908E-003  -5.0452463207484755E-002
   7.1500000000000004       0.78346192291251171        54.411670892385843       0.78486408131093166        54.461123385821750       -1.4021583984199504E-003  -4.9452493435907741E-002
   7.2000000000000002       0.74524271535174547        53.105803363646110       0.74658580837667921        53.154273277831763       -1.3430930249337392E-003  -4.8469914185652385E-002
   7.2500000000000000       0.70888793512797432        51.830341370013208       0.71017438884254902        51.877845895025871       -1.2864537145746979E-003  -4.7504525012662668E-002
   7.2999999999999998       0.67430663087101628        50.584623884174590       0.67553877519384442        50.631180007123007       -1.2321443228281437E-003  -4.6556122948416601E-002
   7.3500000000000005       0.64141228804315409        49.368001821930683       0.64259236035555733        49.413626324738743       -1.1800723124032464E-003  -4.5624502808060186E-002
   7.4000000000000004       0.61012261249949029        48.179837960935266       0.61125276112957228        48.224547418419633       -1.1301486300819841E-003  -4.4709457484366055E-002
   7.4500000000000002       0.58035932460676276        47.019506851020786       0.58144161219375556        47.063317629246221       -1.0822875869928028E-003  -4.3810778225434888E-002
   7.5000000000000000       0.55204796340555107        45.886394716823098       0.55308437014783363        45.929322971722542       -1.0364067422825585E-003  -4.2928254899443630E-002
   7.5499999999999998       0.52511770032593552        44.779899353380877       0.52611012711606375        44.821961029625733       -9.9242679012823132E-004  -4.2061676244856017E-002
   7.6000000000000005       0.49950116199056765        43.699430015342074       0.50045143344061038        43.740640845449967       -9.5027145004272784E-004  -4.1210830107893059E-002
   7.6500000000000004       0.47513426166184147        42.644407300373615       0.47604412902226934        42.684782804040985       -9.0986736042786287E-004  -4.0375503667370083E-002
   7.7000000000000002       0.45195603891148939        41.614263027333578       0.45282718288679696        41.653818510980749       -8.7114397530757559E-004  -3.9555483647170320E-002
   7.7500000000000000       0.42990850711149287        40.608440109730616       0.43074254057568750        40.647190666248115       -8.3403346419463897E-004  -3.8750556517499035E-002
   7.7999999999999998       0.40893650836476114        39.626392424964479       0.40973497897978683        39.664352933649205       -7.9847061502569261E-004  -3.7960508684726335E-002
   7.8500000000000005       0.38898757551264967        38.667584679809579       0.38975196825275449        38.704769806480044       -7.6439274010481340E-004  -3.7185126670465252E-002
   7.9000000000000004       0.37001180087409413        37.731492272574982       0.37074354045908819        37.767916469855663       -7.3173958499406222E-004  -3.6424197280680914E-002
   7.9500000000000002       0.35196171138797211        36.817601152347571       0.35266216462825573        36.853278660112288       -7.0045324028361611E-004  -3.5677507764717120E-002
   8.0000000000000000       0.33479214984633016        35.925407675698324       0.33546262790251186        35.960352521663332       -6.7047805618170031E-004  -3.4944845965007687E-002
   8.0500000000000007       0.31846016192134574        35.054418461207689       0.31910192248120328        35.088644461665659       -6.4176055985754044E-004  -3.4226000457969974E-002
   8.0999999999999996       0.30292488870339440        34.204150242143449       0.30353913807886679        34.237671002829295       -6.1424937547238656E-004  -3.3520760685846085E-002
   8.1500000000000004       0.28814746448137518        33.374129717600873       0.28873535962820301        33.406958634681722       -5.8789514682783262E-004  -3.2828917080848896E-002
   8.1999999999999993       0.27409091950956305        32.563893402397291       0.27465356997214252        32.596043663578229       -5.6265046257947260E-004  -3.2150261180937889E-002
   8.2500000000000000       0.26072008751773534        31.772987475990412       0.26125855730166753        31.804472061728415       -5.3846978393218281E-004  -3.1484585738002835E-002
   8.3000000000000007       0.24800151773318391        31.000967630673347       0.24851682710795184        31.031799315493068       -5.1530937476793048E-004  -3.0831684819720095E-002
   8.3499999999999996       0.23590339119450826        30.247398919282286       0.23639651842864071        30.277590273185584       -4.9312723413244552E-004  -3.0191353903298079E-002
   8.4000000000000004       0.22439544114782997        29.511855602634380       0.22486732417884819        29.541418992597709       -4.7188303101822204E-004  -2.9563389963328746E-002
   8.4499999999999993       0.21344887732627660        28.793920996899658       0.21390041536766149        28.822868588453122       -4.5153804138489684E-004  -2.8947591553464491E-002
   8.5000000000000000       0.20303631392329866        28.093187321095691       0.20346836901064416        28.121531079977220       -4.3205508734550646E-004  -2.8343758881529624E-002
   8.5500000000000007       0.19313170107962638        27.409255544879464       0.19354509955809382        27.437007238759051       -4.1339847846744160E-004  -2.7751693879586981E-002
   8.5999999999999996       0.18371025971246183        26.741735236798601       0.18410579366757920        26.768906437066708       -3.9553395511737754E-004  -2.7171200268107043E-002
   8.6500000000000004       0.17474841952386472        26.090244413151641       0.17512684815765842        26.116846496766541       -3.7842863379369818E-004  -2.6602083614900351E-002
   8.7000000000000011       0.16622376003324088        25.454409387594904       0.16658581098763325        25.480453538984460       -3.6205095439237334E-004  -2.6044151389555736E-002
   8.7500000000000000       0.15811495448641297        24.833864621623778       0.15846132511575126        24.859361834636495       -3.4637062933828844E-004  -2.5497213012716458E-002
   8.8000000000000007       0.15040171650094394        24.228252576044984       0.15073307509547651        24.253213655945917       -3.3135859453256589E-004  -2.4961079900933214E-002
   8.8499999999999996       0.14306474931423496        23.637223563547060       0.14338173627629316        23.661659129054659       -3.1698696205820220E-004  -2.4435565507598511E-002
   8.9000000000000004       0.13608569750742447        23.060435602467564       0.13638892648201140        23.084356087826862       -3.0322897458692766E-004  -2.3920485359298027E-002
   8.9500000000000011       0.12944710108431692        22.497554271846411       0.12973716004575381        22.520969928935227       -2.9005896143688426E-004  -2.3415657088815323E-002
   9.0000000000000000       0.12313235179045302        21.948252567847170       0.12340980408667956        21.971173468311253       -2.7745229622654077E-004  -2.2920900464082905E-002
   9.0500000000000007       0.11712565156304439        21.412210761620209       0.11739103691911797        21.434646799034066       -2.6538535607358027E-004  -2.2436037413857690E-002
   9.0999999999999996       0.11141197300782266        20.889116258674896       0.11166580849011477        20.911077150725077       -2.5383548229211683E-004  -2.1960892050181258E-002
   9.1500000000000004       0.10597702180392612        20.378663459821190       0.10621980274645874        20.400158750508563       -2.4278094253261939E-004  -2.1495290687372659E-002
   9.2000000000000011       0.10080720094276807        19.880553623734517       0.10103940183709324        19.901592685592963       -2.3220089432517133E-004  -2.1039061858445507E-002
   9.2500000000000000        9.5889576711421967E-002   19.394494731192314        9.6111652061394701E-002   19.415086767520869       -2.2207534997273348E-004  -2.0592036328554997E-002
   9.3000000000000007        9.1211846335421107E-002   18.920201351025099        9.1424231478173273E-002   18.940355398130663       -2.1238514275216669E-004  -2.0154047105563677E-002
   9.3499999999999996        8.6762307200022079E-002   18.457394507819163        8.6965419094402918E-002   18.477119437267849       -2.0311189438083910E-004  -1.9724929448685202E-002
   9.4000000000000004        8.2529827572931203E-002   18.005801551404272        8.2724065556632226E-002   18.025106072278366       -1.9423798370102330E-004  -1.9304520874094067E-002
   9.4500000000000011        7.8503818755248922E-002   17.565156028154139        7.8689565271794562E-002   17.584048689312915       -1.8574651654564012E-004  -1.8892661158776747E-002
   9.5000000000000000        7.4674208590959371E-002   17.135197554123955        7.4851829887700602E-002   17.153686746465866       -1.7762129674123162E-004  -1.8489192341910154E-002
   9.5500000000000007        7.1031416268692915E-002   16.715671690044644        7.1201263066902734E-002   16.733765648769253       -1.6984679820981896E-004  -1.8093958724609394E-002
   9.5999999999999996        6.7566328352720820E-002   16.306329818190779        6.7728736490853897E-002   16.324036625058351       -1.6240813813307720E-004  -1.7706806867572311E-002
   9.6500000000000004        6.4270275983217356E-002   15.906929021134708        6.4425567034355424E-002   15.924256606721597       -1.5529105113806785E-004  -1.7327585586889072E-002
   9.7000000000000011        6.1135013188748907E-002   15.517231962396625        6.1283495053222024E-002   15.534188108345090       -1.4848186447311701E-004  -1.6956145948464396E-002
   9.7500000000000000        5.8152696256733971E-002   15.137006768997503        5.8294663730868813E-002   15.153599110258186       -1.4196747413484229E-004  -1.6592341260682986E-002
   9.8000000000000007        5.5315864110262805E-002   14.766026915918728        5.5451599432176944E-002   14.782262942984321       -1.3573532191413912E-004  -1.6236027065593461E-002
   9.8499999999999996        5.2617419642184471E-002   14.404071112469847        5.2747193015513852E-002   14.419958173598756       -1.2977337332938099E-004  -1.5887061128909252E-002
   9.9000000000000004        5.0050611959762924E-002   14.050923190563394        5.0174682056175285E-002   14.066468493991886       -1.2407009641236116E-004  -1.5545303428492474E-002
   9.9500000000000011        4.7609019495482879E-002   13.706371994893566        4.7727633936801885E-002   13.721582611035448       -1.1861444131900517E-004  -1.5210616141882127E-002
   10.000000000000000        4.5286533941752104E-002   13.370211275013444        4.5399929762484852E-002   13.385094138645965       -1.1339582073274790E-004  -1.4882863632520227E-002
   10.050000000000001        4.3077344969308824E-002   13.042239579303544        4.3185749060341276E-002   13.056801491738543       -1.0840409103245185E-004  -1.4561912434999158E-002
   10.100000000000000        4.0975925691102734E-002   12.722260150822704        4.1079555225300726E-002   12.736507782062164       -1.0362953419799231E-004  -1.4247631239459935E-002
